,datetimess,values
407,2021-05-10 06:56:07,195.4731
408,2021-05-10 06:56:05,177.4908
409,2021-05-10 06:56:03,138.7659
410,2021-05-10 06:56:01,92.1197
411,2021-05-10 06:55:59,61.03582
412,2021-05-10 06:55:57,60.29261
413,2021-05-10 06:55:55,106.5209
414,2021-05-10 06:55:53,149.7214
415,2021-05-10 06:55:51,178.807
416,2021-05-10 06:55:49,174.4522
417,2021-05-10 06:55:47,133.8177
418,2021-05-10 06:55:45,106.13
419,2021-05-10 06:55:43,79.58127
420,2021-05-10 06:55:41,57.38437
421,2021-05-10 06:55:39,74.78642
422,2021-05-10 06:55:37,133.2146
423,2021-05-10 06:55:35,169.9398
424,2021-05-10 06:55:33,173.4736
425,2021-05-10 06:55:31,128.5806
426,2021-05-10 06:55:29,119.8132
427,2021-05-10 06:55:28,74.36783
428,2021-05-10 06:55:25,47.56091
429,2021-05-10 06:55:23,53.52386
430,2021-05-10 06:55:20,105.9156
431,2021-05-10 06:55:18,149.0866
432,2021-05-10 06:55:17,177.6362
433,2021-05-10 06:55:15,157.4971
434,2021-05-10 06:55:12,115.9961
435,2021-05-10 06:55:10,62.3456
436,2021-05-10 06:55:08,73.13633
437,2021-05-10 06:55:06,73.44955
438,2021-05-10 06:55:04,118.6041
439,2021-05-10 06:55:02,178.0745
440,2021-05-10 06:55:00,166.1765
441,2021-05-10 06:54:58,194.1507
442,2021-05-10 06:54:56,148.1282
443,2021-05-10 06:54:54,85.82821
444,2021-05-10 06:54:52,88.6207
445,2021-05-10 06:54:50,63.801
446,2021-05-10 06:54:48,105.4153
447,2021-05-10 06:54:46,149.204
448,2021-05-10 06:54:44,186.222
449,2021-05-10 06:54:42,155.3656
450,2021-05-10 06:54:40,138.8393
451,2021-05-10 06:54:38,93.75309
452,2021-05-10 06:54:36,94.47323
453,2021-05-10 06:54:34,70.64557
454,2021-05-10 06:54:33,102.0029
455,2021-05-10 06:54:29,147.1507
456,2021-05-10 06:54:27,173.037
457,2021-05-10 06:54:25,165.7167
458,2021-05-10 06:54:23,181.7505
459,2021-05-10 06:54:21,137.1093
460,2021-05-10 06:54:19,100.1812
461,2021-05-10 06:54:17,74.60049
462,2021-05-10 06:54:15,54.99383
463,2021-05-10 06:54:13,101.5979
464,2021-05-10 06:54:11,150.4522
465,2021-05-10 06:54:09,188.9641
466,2021-05-10 06:54:07,174.4137
467,2021-05-10 06:54:05,132.8165
468,2021-05-10 06:54:03,97.52001
469,2021-05-10 06:54:01,73.45577
470,2021-05-10 06:53:59,91.81674
471,2021-05-10 06:53:57,124.83
472,2021-05-10 06:53:55,161.2654
473,2021-05-10 06:53:53,181.5914
474,2021-05-10 06:53:51,178.9786
475,2021-05-10 06:53:49,154.4198
476,2021-05-10 06:53:47,119.1546
477,2021-05-10 06:53:45,87.98317
478,2021-05-10 06:53:43,57.62322
479,2021-05-10 06:53:41,62.62183
480,2021-05-10 06:53:38,104.175
481,2021-05-10 06:53:37,160.7982
482,2021-05-10 06:53:34,174.7289
483,2021-05-10 06:53:32,157.527
484,2021-05-10 06:53:30,121.2509
485,2021-05-10 06:53:28,92.65038
486,2021-05-10 06:53:26,51.78706
487,2021-05-10 06:53:24,62.66956
488,2021-05-10 06:53:22,112.2274
489,2021-05-10 06:53:20,155.365
490,2021-05-10 06:53:18,187.9769
491,2021-05-10 06:53:16,194.3277
492,2021-05-10 06:53:14,176.5912
493,2021-05-10 06:53:12,130.311
494,2021-05-10 06:53:10,85.4175
495,2021-05-10 06:53:08,60.34198
496,2021-05-10 06:53:06,76.74513
497,2021-05-10 06:53:04,114.938
498,2021-05-10 06:53:02,163.9642
499,2021-05-10 06:53:00,182.9977
500,2021-05-10 06:52:58,174.3519
501,2021-05-10 06:52:56,133.4841
502,2021-05-10 06:52:54,96.7535
503,2021-05-10 06:52:52,73.47823
504,2021-05-10 06:52:49,63.1109
505,2021-05-10 06:52:47,74.39248
506,2021-05-10 06:52:45,133.6758
507,2021-05-10 06:52:43,154.9052
508,2021-05-10 06:52:41,151.3031
509,2021-05-10 06:52:39,116.3388
510,2021-05-10 06:52:37,125.7066
511,2021-05-10 06:52:35,80.38642
512,2021-05-10 06:52:33,58.33528
513,2021-05-10 06:52:31,64.34396
514,2021-05-10 06:52:29,123.7479
515,2021-05-10 06:52:27,170.3365
516,2021-05-10 06:52:25,196.3584
517,2021-05-10 06:52:23,159.4827
518,2021-05-10 06:52:21,110.3581
519,2021-05-10 06:52:19,67.30912
520,2021-05-10 06:52:17,54.46556
521,2021-05-10 06:52:15,76.77543
522,2021-05-10 06:52:13,133.3122
523,2021-05-10 06:52:11,182.3502
524,2021-05-10 06:52:09,163.7808
525,2021-05-10 06:52:07,168.0869
526,2021-05-10 06:52:05,110.1103
527,2021-05-10 06:52:04,57.38244
528,2021-05-10 06:52:00,71.46123
529,2021-05-10 06:51:58,61.45811
530,2021-05-10 06:51:56,114.7326
531,2021-05-10 06:51:54,157.5842
532,2021-05-10 06:51:52,175.4161
533,2021-05-10 06:51:50,169.169
534,2021-05-10 06:51:48,124.061
535,2021-05-10 06:51:46,81.36015
536,2021-05-10 06:51:44,57.78104
537,2021-05-10 06:51:42,87.48879
538,2021-05-10 06:51:40,140.3297
539,2021-05-10 06:51:38,174.2257
540,2021-05-10 06:51:36,194.1397
541,2021-05-10 06:51:34,181.2645
542,2021-05-10 06:51:32,135.9315
543,2021-05-10 06:51:30,150.6254
544,2021-05-10 06:51:28,112.6702
545,2021-05-10 06:51:26,80.57764
546,2021-05-10 06:51:24,73.63784
547,2021-05-10 06:51:22,116.9851
548,2021-05-10 06:51:20,152.3439
549,2021-05-10 06:51:18,152.9154
550,2021-05-10 06:51:16,162.7963
551,2021-05-10 06:51:14,129.6504
552,2021-05-10 06:51:12,113.5015
553,2021-05-10 06:51:10,77.67181
554,2021-05-10 06:51:07,66.14465
555,2021-05-10 06:51:05,76.16061
556,2021-05-10 06:51:03,130.2552
557,2021-05-10 06:51:01,187.4459
558,2021-05-10 06:50:59,198.2943
559,2021-05-10 06:50:57,174.2369
560,2021-05-10 06:50:55,129.8236
561,2021-05-10 06:50:53,79.62634
562,2021-05-10 06:50:51,62.69395
563,2021-05-10 06:50:49,124.2062
564,2021-05-10 06:50:47,158.9679
565,2021-05-10 06:50:45,180.9025
566,2021-05-10 06:50:43,194.2126
567,2021-05-10 06:50:41,168.4097
568,2021-05-10 06:50:39,123.2575
569,2021-05-10 06:50:37,80.36798
570,2021-05-10 06:50:36,77.95326
571,2021-05-10 06:50:33,62.94877
572,2021-05-10 06:50:31,95.07417
573,2021-05-10 06:50:29,148.8729
574,2021-05-10 06:50:27,167.2283
575,2021-05-10 06:50:25,150.0703
576,2021-05-10 06:50:23,136.3038
577,2021-05-10 06:50:20,122.0217
578,2021-05-10 06:50:19,62.34235
579,2021-05-10 06:50:17,60.34539
580,2021-05-10 06:50:14,68.13965
581,2021-05-10 06:50:12,133.7832
582,2021-05-10 06:50:10,181.6983
583,2021-05-10 06:50:08,187.0986
584,2021-05-10 06:50:06,149.3941
585,2021-05-10 06:50:04,104.933
586,2021-05-10 06:50:02,110.1509
587,2021-05-10 06:50:00,81.58643
588,2021-05-10 06:49:58,97.36331
589,2021-05-10 06:49:56,123.1496
590,2021-05-10 06:49:54,143.8938
591,2021-05-10 06:49:52,187.6137
592,2021-05-10 06:49:50,173.7193
593,2021-05-10 06:49:48,120.3358
594,2021-05-10 06:49:46,77.56495
595,2021-05-10 06:49:44,59.63163
596,2021-05-10 06:49:42,58.61274
597,2021-05-10 06:49:40,106.8578
598,2021-05-10 06:49:38,138.9974
599,2021-05-10 06:49:36,176.0416
600,2021-05-10 06:49:34,173.228
601,2021-05-10 06:49:32,129.9268
602,2021-05-10 06:49:29,141.7611
603,2021-05-10 06:49:27,78.02312
604,2021-05-10 06:49:25,68.69083
605,2021-05-10 06:49:23,92.54398
606,2021-05-10 06:49:21,137.3062
607,2021-05-10 06:49:21,178.6986
608,2021-05-10 06:49:17,190.366
609,2021-05-10 06:49:15,143.496
610,2021-05-10 06:49:13,128.6292
611,2021-05-10 06:49:11,59.47764
612,2021-05-10 06:49:09,53.44012
613,2021-05-10 06:49:07,69.10651
614,2021-05-10 06:49:05,116.1914
615,2021-05-10 06:49:03,167.8368
616,2021-05-10 06:49:01,174.5318
617,2021-05-10 06:48:59,132.8182
618,2021-05-10 06:48:57,90.38996
619,2021-05-10 06:48:55,57.51425
620,2021-05-10 06:48:53,56.3112
621,2021-05-10 06:48:51,120.6091
622,2021-05-10 06:48:49,162.6471
623,2021-05-10 06:48:47,190.729
624,2021-05-10 06:48:45,192.8834
625,2021-05-10 06:48:44,172.4931
626,2021-05-10 06:48:41,127.8463
627,2021-05-10 06:48:38,79.90978
628,2021-05-10 06:48:37,49.42305
629,2021-05-10 06:48:34,65.77786
630,2021-05-10 06:48:32,119.6916
631,2021-05-10 06:48:30,149.2219
632,2021-05-10 06:48:28,155.0239
633,2021-05-10 06:48:26,154.8882
634,2021-05-10 06:48:24,120.7595
635,2021-05-10 06:48:22,72.70599
636,2021-05-10 06:48:20,54.99373
637,2021-05-10 06:48:18,64.02715
638,2021-05-10 06:48:16,68.07187
639,2021-05-10 06:48:14,127.447
640,2021-05-10 06:48:12,165.9123
641,2021-05-10 06:48:10,186.1179
642,2021-05-10 06:48:08,167.4366
643,2021-05-10 06:48:06,115.9745
644,2021-05-10 06:48:04,56.73287
645,2021-05-10 06:48:02,55.27758
646,2021-05-10 06:48:00,64.38168
647,2021-05-10 06:47:58,126.3179
648,2021-05-10 06:47:56,175.6219
649,2021-05-10 06:47:54,178.8506
650,2021-05-10 06:47:52,135.0778
651,2021-05-10 06:47:49,155.9396
652,2021-05-10 06:47:48,96.83222
653,2021-05-10 06:47:45,60.11274
654,2021-05-10 06:47:43,58.59123
655,2021-05-10 06:47:41,102.8445
656,2021-05-10 06:47:39,172.512
657,2021-05-10 06:47:37,156.9383
658,2021-05-10 06:47:35,164.3171
659,2021-05-10 06:47:33,157.807
660,2021-05-10 06:47:31,98.02181
661,2021-05-10 06:47:29,56.14511
662,2021-05-10 06:47:27,70.90575
663,2021-05-10 06:47:25,134.5382
664,2021-05-10 06:47:23,186.6608
665,2021-05-10 06:47:21,152.2533
666,2021-05-10 06:47:19,155.1205
667,2021-05-10 06:47:17,166.8801
668,2021-05-10 06:47:15,117.2176
669,2021-05-10 06:47:13,83.18591
670,2021-05-10 06:47:11,85.8259
671,2021-05-10 06:47:09,111.7324
672,2021-05-10 06:47:07,143.9404
673,2021-05-10 06:47:05,184.0886
674,2021-05-10 06:47:03,187.1488
675,2021-05-10 06:47:00,157.8134
676,2021-05-10 06:46:58,114.6988
677,2021-05-10 06:46:56,56.0374
678,2021-05-10 06:46:55,43.57718
679,2021-05-10 06:46:52,80.79376
680,2021-05-10 06:46:50,124.4932
681,2021-05-10 06:46:48,166.6611
682,2021-05-10 06:46:46,184.831
683,2021-05-10 06:46:44,181.5267
684,2021-05-10 06:46:42,166.0858
685,2021-05-10 06:46:40,113.9143
686,2021-05-10 06:46:38,65.70968
687,2021-05-10 06:46:36,61.75223
688,2021-05-10 06:46:34,115.2382
689,2021-05-10 06:46:32,158.1139
690,2021-05-10 06:46:30,154.4558
691,2021-05-10 06:46:30,176.0412
692,2021-05-10 06:46:26,121.6314
693,2021-05-10 06:46:24,63.77481
694,2021-05-10 06:46:22,56.79488
695,2021-05-10 06:46:20,59.04465
696,2021-05-10 06:46:18,106.7271
697,2021-05-10 06:46:16,155.6623
698,2021-05-10 06:46:14,177.3947
699,2021-05-10 06:46:12,157.594
700,2021-05-10 06:46:09,107.3225
701,2021-05-10 06:46:09,54.78278
