,datetimess,values
69,2021-05-09 07:27:34,14.18148
70,2021-05-09 07:27:32,13.09646
71,2021-05-09 07:27:30,23.14867
72,2021-05-09 07:27:28,29.03256
73,2021-05-09 07:27:26,28.92161
74,2021-05-09 07:27:24,18.02556
75,2021-05-09 07:27:22,19.70307
76,2021-05-09 07:27:20,26.234
77,2021-05-09 07:27:18,18.56689
78,2021-05-09 07:27:17,17.59482
79,2021-05-09 07:27:14,19.31389
80,2021-05-09 07:27:12,31.22975
81,2021-05-09 07:27:09,18.03484
82,2021-05-09 07:27:07,44.05533
83,2021-05-09 07:27:05,20.64331
84,2021-05-09 07:27:03,26.78241
85,2021-05-09 07:27:01,24.37569
86,2021-05-09 07:26:59,37.09191
87,2021-05-09 07:26:57,28.58567
88,2021-05-09 07:26:55,34.22813
89,2021-05-09 07:26:53,20.18067
90,2021-05-09 07:26:51,19.40675
91,2021-05-09 07:26:49,14.61639
92,2021-05-09 07:26:47,13.5208
93,2021-05-09 07:26:45,27.22915
94,2021-05-09 07:26:43,32.24962
95,2021-05-09 07:26:41,23.86081
96,2021-05-09 07:26:40,9.833072
97,2021-05-09 07:26:37,23.43003
98,2021-05-09 07:26:35,17.70324
99,2021-05-09 07:26:33,19.46454
100,2021-05-09 07:26:31,28.71846
101,2021-05-09 07:26:29,30.85371
102,2021-05-09 07:26:27,26.83352
103,2021-05-09 07:26:25,17.53635
104,2021-05-09 07:26:23,16.30814
105,2021-05-09 07:26:20,17.07979
106,2021-05-09 07:26:18,14.77035
107,2021-05-09 07:26:17,21.38417
108,2021-05-09 07:26:15,36.21388
109,2021-05-09 07:26:12,16.39849
110,2021-05-09 07:26:12,11.43085
111,2021-05-09 07:26:08,22.33966
112,2021-05-09 07:26:06,18.61583
113,2021-05-09 07:26:04,21.98388
114,2021-05-09 07:26:02,35.36217
115,2021-05-09 07:26:00,29.49296
116,2021-05-09 07:25:58,24.05091
117,2021-05-09 07:25:56,16.73474
118,2021-05-09 07:25:54,13.28937
119,2021-05-09 07:25:52,11.16035
120,2021-05-09 07:25:50,17.7399
121,2021-05-09 07:25:48,27.09163
122,2021-05-09 07:25:46,16.43488
123,2021-05-09 07:25:44,43.45976
124,2021-05-09 07:25:42,23.17657
125,2021-05-09 07:25:40,18.74351
126,2021-05-09 07:25:38,17.23509
127,2021-05-09 07:25:36,36.09116
128,2021-05-09 07:25:34,41.12281
129,2021-05-09 07:25:31,23.26119
130,2021-05-09 07:25:30,17.87586
131,2021-05-09 07:25:28,10.83155
132,2021-05-09 07:25:25,12.3021
133,2021-05-09 07:25:23,15.33739
134,2021-05-09 07:25:21,26.44206
135,2021-05-09 07:25:19,21.05517
136,2021-05-09 07:25:17,31.08715
137,2021-05-09 07:25:15,36.44735
138,2021-05-09 07:25:13,67.11343
139,2021-05-09 07:25:11,11.44308
140,2021-05-09 07:25:09,19.78065
141,2021-05-09 07:25:07,37.71976
142,2021-05-09 07:25:05,33.41202
143,2021-05-09 07:25:03,13.89493
144,2021-05-09 07:25:01,16.72266
145,2021-05-09 07:24:59,12.41492
146,2021-05-09 07:24:57,15.80758
147,2021-05-09 07:24:55,16.89477
148,2021-05-09 07:24:53,19.67528
149,2021-05-09 07:24:51,33.93906
150,2021-05-09 07:24:50,32.40965
151,2021-05-09 07:24:47,21.89595
152,2021-05-09 07:24:45,14.54119
153,2021-05-09 07:24:43,12.57833
154,2021-05-09 07:24:41,30.19742
155,2021-05-09 07:24:38,42.20383
156,2021-05-09 07:24:36,29.94178
157,2021-05-09 07:24:34,10.09194
158,2021-05-09 07:24:32,10.05861
159,2021-05-09 07:24:30,12.05908
160,2021-05-09 07:24:28,13.80347
161,2021-05-09 07:24:26,17.94146
162,2021-05-09 07:24:24,16.02391
163,2021-05-09 07:24:22,41.03362
164,2021-05-09 07:24:20,26.09011
165,2021-05-09 07:24:18,26.14468
166,2021-05-09 07:24:16,17.42379
167,2021-05-09 07:24:14,15.89653
168,2021-05-09 07:24:13,41.63028
169,2021-05-09 07:24:10,33.02291
170,2021-05-09 07:24:08,34.33673
171,2021-05-09 07:24:06,17.60575
172,2021-05-09 07:24:04,13.97188
173,2021-05-09 07:24:02,14.1928
174,2021-05-09 07:24:00,13.97439
175,2021-05-09 07:23:58,23.66692
176,2021-05-09 07:23:56,35.3423
177,2021-05-09 07:23:54,32.49199
178,2021-05-09 07:23:52,15.18169
179,2021-05-09 07:23:49,17.5805
180,2021-05-09 07:23:47,14.75668
181,2021-05-09 07:23:46,16.07175
182,2021-05-09 07:23:43,26.02893
183,2021-05-09 07:23:41,29.42989
184,2021-05-09 07:23:39,20.88942
185,2021-05-09 07:23:37,21.05371
186,2021-05-09 07:23:35,19.73516
187,2021-05-09 07:23:33,20.42117
188,2021-05-09 07:23:31,16.5776
189,2021-05-09 07:23:29,19.24316
190,2021-05-09 07:23:27,27.02466
191,2021-05-09 07:23:25,38.9322
192,2021-05-09 07:23:23,25.43692
193,2021-05-09 07:23:21,17.50363
194,2021-05-09 07:23:19,18.29808
195,2021-05-09 07:23:17,13.132
196,2021-05-09 07:23:15,36.58405
197,2021-05-09 07:23:13,37.20033
198,2021-05-09 07:23:11,19.23011
199,2021-05-09 07:23:09,14.02544
200,2021-05-09 07:23:07,10.25109
201,2021-05-09 07:23:06,12.45313
202,2021-05-09 07:23:03,12.955
203,2021-05-09 07:23:01,21.81848
204,2021-05-09 07:22:58,24.51192
205,2021-05-09 07:22:58,16.31507
206,2021-05-09 07:22:54,13.34411
207,2021-05-09 07:22:52,43.88063
208,2021-05-09 07:22:50,18.4836
209,2021-05-09 07:22:48,17.41761
210,2021-05-09 07:22:46,26.6144
211,2021-05-09 07:22:44,41.49234
212,2021-05-09 07:22:42,31.31503
213,2021-05-09 07:22:40,24.57064
214,2021-05-09 07:22:38,18.56049
215,2021-05-09 07:22:36,18.70024
216,2021-05-09 07:22:34,16.64302
217,2021-05-09 07:22:32,19.97865
218,2021-05-09 07:22:30,32.60363
219,2021-05-09 07:22:28,24.27199
220,2021-05-09 07:22:26,17.59578
221,2021-05-09 07:22:24,33.72046
222,2021-05-09 07:22:22,28.35614
223,2021-05-09 07:22:20,15.9388
224,2021-05-09 07:22:19,24.28487
225,2021-05-09 07:22:16,32.84025
226,2021-05-09 07:22:14,22.24407
227,2021-05-09 07:22:12,21.15444
228,2021-05-09 07:22:09,16.51489
229,2021-05-09 07:22:07,18.22655
230,2021-05-09 07:22:05,21.8252
231,2021-05-09 07:22:03,18.85834
232,2021-05-09 07:22:02,21.58917
233,2021-05-09 07:21:59,29.62503
234,2021-05-09 07:21:57,58.23498
235,2021-05-09 07:21:55,20.89838
236,2021-05-09 07:21:53,12.6795
237,2021-05-09 07:21:51,11.28501
238,2021-05-09 07:21:49,32.92275
239,2021-05-09 07:21:47,38.59036
240,2021-05-09 07:21:45,21.05064
241,2021-05-09 07:21:43,13.6688
242,2021-05-09 07:21:41,14.2837
243,2021-05-09 07:21:39,12.71081
244,2021-05-09 07:21:37,14.55809
245,2021-05-09 07:21:35,20.01529
246,2021-05-09 07:21:33,25.42717
247,2021-05-09 07:21:31,26.87552
248,2021-05-09 07:21:29,25.40291
249,2021-05-09 07:21:27,23.12896
250,2021-05-09 07:21:25,18.28198
251,2021-05-09 07:21:23,14.93641
252,2021-05-09 07:21:21,25.90898
253,2021-05-09 07:21:19,44.88992
254,2021-05-09 07:21:16,28.80548
255,2021-05-09 07:21:14,24.49908
256,2021-05-09 07:21:12,15.69739
257,2021-05-09 07:21:10,15.96097
258,2021-05-09 07:21:08,13.90653
259,2021-05-09 07:21:06,18.15068
260,2021-05-09 07:21:04,32.69645
261,2021-05-09 07:21:02,21.77804
262,2021-05-09 07:21:00,14.43596
263,2021-05-09 07:20:58,41.17345
264,2021-05-09 07:20:56,85.36593
265,2021-05-09 07:20:54,17.06006
266,2021-05-09 07:20:52,25.55232
267,2021-05-09 07:20:50,37.49008
268,2021-05-09 07:20:48,27.04442
269,2021-05-09 07:20:46,27.64827
270,2021-05-09 07:20:44,22.99486
271,2021-05-09 07:20:42,17.58018
272,2021-05-09 07:20:40,20.10013
273,2021-05-09 07:20:38,27.01573
274,2021-05-09 07:20:36,22.8308
275,2021-05-09 07:20:34,28.55619
276,2021-05-09 07:20:32,20.24456
277,2021-05-09 07:20:29,17.83327
278,2021-05-09 07:20:27,15.91545
279,2021-05-09 07:20:27,18.15245
280,2021-05-09 07:20:23,33.26052
281,2021-05-09 07:20:21,31.86814
282,2021-05-09 07:20:19,27.32377
283,2021-05-09 07:20:17,22.64109
284,2021-05-09 07:20:15,20.92085
285,2021-05-09 07:20:13,19.23761
286,2021-05-09 07:20:11,19.11285
287,2021-05-09 07:20:09,21.40499
288,2021-05-09 07:20:07,27.57362
289,2021-05-09 07:20:05,25.65166
290,2021-05-09 07:20:03,13.66551
291,2021-05-09 07:20:02,11.10307
292,2021-05-09 07:19:59,16.10378
293,2021-05-09 07:19:57,20.43165
294,2021-05-09 07:19:55,37.34538
295,2021-05-09 07:19:53,27.3279
296,2021-05-09 07:19:51,19.66747
297,2021-05-09 07:19:49,14.15629
298,2021-05-09 07:19:47,12.7572
299,2021-05-09 07:19:45,12.17131
300,2021-05-09 07:19:43,14.95473
301,2021-05-09 07:19:41,23.79017
302,2021-05-09 07:19:39,36.81779
303,2021-05-09 07:19:36,23.05862
304,2021-05-09 07:19:34,19.04402
305,2021-05-09 07:19:32,11.64753
306,2021-05-09 07:19:30,12.54924
307,2021-05-09 07:19:30,32.40343
308,2021-05-09 07:19:26,39.57175
309,2021-05-09 07:19:24,20.40472
310,2021-05-09 07:19:22,18.89037
311,2021-05-09 07:19:20,10.23737
312,2021-05-09 07:19:18,11.24272
313,2021-05-09 07:19:16,11.55408
314,2021-05-09 07:19:14,21.6214
315,2021-05-09 07:19:12,31.55577
316,2021-05-09 07:19:10,27.6437
317,2021-05-09 07:19:08,16.41845
318,2021-05-09 07:19:06,11.82776
319,2021-05-09 07:19:04,14.03563
320,2021-05-09 07:19:02,15.7703
321,2021-05-09 07:19:00,25.97821
322,2021-05-09 07:18:58,29.43711
323,2021-05-09 07:18:56,21.52494
324,2021-05-09 07:18:54,17.35895
325,2021-05-09 07:18:52,19.41372
326,2021-05-09 07:18:50,17.48409
327,2021-05-09 07:18:48,19.79592
328,2021-05-09 07:18:46,26.06069
329,2021-05-09 07:18:43,26.08733
330,2021-05-09 07:18:41,37.90179
331,2021-05-09 07:18:39,27.71076
332,2021-05-09 07:18:38,19.30409
333,2021-05-09 07:18:33,20.43272
334,2021-05-09 07:18:31,24.876
335,2021-05-09 07:18:29,42.52073
336,2021-05-09 07:18:27,33.98699
337,2021-05-09 07:18:25,26.1511
338,2021-05-09 07:18:23,19.86234
339,2021-05-09 07:18:21,18.1202
340,2021-05-09 07:18:19,16.7959
341,2021-05-09 07:18:17,13.74778
342,2021-05-09 07:18:15,39.55741
343,2021-05-09 07:18:13,33.15931
344,2021-05-09 07:18:11,18.68052
345,2021-05-09 07:18:09,12.3975
346,2021-05-09 07:18:07,12.56723
347,2021-05-09 07:18:05,20.07734
348,2021-05-09 07:18:03,34.65881
349,2021-05-09 07:18:01,26.27249
350,2021-05-09 07:17:58,18.63065
351,2021-05-09 07:17:56,14.85025
352,2021-05-09 07:17:54,15.8316
353,2021-05-09 07:17:52,15.08839
354,2021-05-09 07:17:50,14.71342
355,2021-05-09 07:17:48,22.39028
356,2021-05-09 07:17:46,25.61772
357,2021-05-09 07:17:44,24.42428
358,2021-05-09 07:17:42,26.13427
359,2021-05-09 07:17:40,26.02301
360,2021-05-09 07:17:38,14.82537
361,2021-05-09 07:17:36,18.58564
362,2021-05-09 07:17:34,36.3264
363,2021-05-09 07:17:33,39.77371
364,2021-05-09 07:17:30,25.22919
365,2021-05-09 07:17:28,23.88575
366,2021-05-09 07:17:26,17.98656
367,2021-05-09 07:17:24,15.44779
368,2021-05-09 07:17:22,14.10367
369,2021-05-09 07:17:20,27.97815
370,2021-05-09 07:17:18,32.88251
371,2021-05-09 07:17:16,22.95654
372,2021-05-09 07:17:15,11.68286
373,2021-05-09 07:17:12,12.95803
374,2021-05-09 07:17:10,16.68856
375,2021-05-09 07:17:07,18.50509
376,2021-05-09 07:17:05,32.26788
377,2021-05-09 07:17:03,25.59816
378,2021-05-09 07:17:01,9.869037
379,2021-05-09 07:16:59,18.2522
380,2021-05-09 07:16:57,24.317
381,2021-05-09 07:16:55,18.23504
382,2021-05-09 07:16:53,22.97889
383,2021-05-09 07:16:51,18.36157
384,2021-05-09 07:16:49,34.92318
385,2021-05-09 07:16:47,28.87626
386,2021-05-09 07:16:45,23.90323
387,2021-05-09 07:16:43,14.21959
388,2021-05-09 07:16:41,32.46923
389,2021-05-09 07:16:39,12.29597
390,2021-05-09 07:16:37,35.31268
391,2021-05-09 07:16:35,26.7269
392,2021-05-09 07:16:33,27.29898
393,2021-05-09 07:16:31,22.54105
394,2021-05-09 07:16:29,17.48015
395,2021-05-09 07:16:27,18.55125
396,2021-05-09 07:16:26,26.42339
397,2021-05-09 07:16:23,27.06827
398,2021-05-09 07:16:21,34.34073
399,2021-05-09 07:16:18,27.90544
400,2021-05-09 07:16:18,20.08143
401,2021-05-09 07:16:15,14.29943
402,2021-05-09 07:16:12,13.35898
403,2021-05-09 07:16:10,23.30973
404,2021-05-09 07:16:08,40.36622
405,2021-05-09 07:16:06,30.33169
406,2021-05-09 07:16:04,15.00492
407,2021-05-09 07:16:02,21.64074
408,2021-05-09 07:16:00,15.86886
409,2021-05-09 07:15:58,14.88069
410,2021-05-09 07:15:56,30.24858
411,2021-05-09 07:15:54,34.49658
412,2021-05-09 07:15:48,15.15498
413,2021-05-09 07:15:46,19.24305
414,2021-05-09 07:15:44,34.31202
415,2021-05-09 07:15:42,31.0731
416,2021-05-09 07:15:40,29.02494
417,2021-05-09 07:15:38,25.19426
418,2021-05-09 07:15:36,21.27964
419,2021-05-09 07:15:34,19.51362
420,2021-05-09 07:15:32,19.38564
421,2021-05-09 07:15:30,21.13134
422,2021-05-09 07:15:28,36.89465
423,2021-05-09 07:15:25,33.11541
424,2021-05-09 07:15:23,23.02632
425,2021-05-09 07:15:21,16.32537
426,2021-05-09 07:15:21,14.70551
427,2021-05-09 07:15:17,20.08864
428,2021-05-09 07:15:15,48.54393
429,2021-05-09 07:15:13,25.05403
430,2021-05-09 07:15:11,15.81806
431,2021-05-09 07:15:09,19.79188
432,2021-05-09 07:15:07,13.94326
433,2021-05-09 07:15:05,13.26774
434,2021-05-09 07:15:03,14.70127
435,2021-05-09 07:15:01,33.88229
436,2021-05-09 07:14:59,25.58525
437,2021-05-09 07:14:57,48.66434
438,2021-05-09 07:14:55,12.37109
439,2021-05-09 07:14:53,10.02056
440,2021-05-09 07:14:51,14.7019
441,2021-05-09 07:14:49,35.43009
442,2021-05-09 07:14:47,36.46772
443,2021-05-09 07:14:45,24.21847
444,2021-05-09 07:14:43,20.8868
445,2021-05-09 07:14:41,12.74538
446,2021-05-09 07:14:38,14.48673
447,2021-05-09 07:14:37,20.10291
448,2021-05-09 07:14:34,40.58397
449,2021-05-09 07:14:32,35.0419
450,2021-05-09 07:14:30,34.53011
451,2021-05-09 07:14:28,28.1766
452,2021-05-09 07:14:26,22.646
453,2021-05-09 07:14:24,18.7197
454,2021-05-09 07:14:22,21.49158
455,2021-05-09 07:14:21,24.8955
456,2021-05-09 07:14:18,28.15985
457,2021-05-09 07:14:17,25.27314
458,2021-05-09 07:14:14,14.81305
459,2021-05-09 07:14:12,14.54018
460,2021-05-09 07:14:10,13.45901
461,2021-05-09 07:14:08,17.01632
462,2021-05-09 07:14:06,25.11296
463,2021-05-09 07:14:04,38.76687
464,2021-05-09 07:14:02,31.01947
465,2021-05-09 07:14:00,26.49502
466,2021-05-09 07:13:58,20.54776
467,2021-05-09 07:13:56,18.22847
468,2021-05-09 07:13:55,27.46419
469,2021-05-09 07:13:52,32.47065
470,2021-05-09 07:13:50,20.65133
471,2021-05-09 07:13:48,17.20717
472,2021-05-09 07:13:45,11.9207
473,2021-05-09 07:13:43,14.09502
474,2021-05-09 07:13:41,13.22762
475,2021-05-09 07:13:40,16.27849
476,2021-05-09 07:13:37,35.47006
477,2021-05-09 07:13:35,23.03458
478,2021-05-09 07:13:33,20.95528
479,2021-05-09 07:13:31,15.84787
480,2021-05-09 07:13:29,15.44889
481,2021-05-09 07:13:27,17.81894
482,2021-05-09 07:13:25,25.28576
483,2021-05-09 07:13:23,35.53714
484,2021-05-09 07:13:21,31.27724
485,2021-05-09 07:13:19,27.96355
486,2021-05-09 07:13:17,21.67356
487,2021-05-09 07:13:15,20.1364
488,2021-05-09 07:13:13,20.13684
489,2021-05-09 07:13:11,18.84355
490,2021-05-09 07:13:10,36.4902
491,2021-05-09 07:13:07,31.98058
492,2021-05-09 07:13:05,18.5994
493,2021-05-09 07:13:03,14.81211
494,2021-05-09 07:13:01,20.5145
495,2021-05-09 07:13:00,21.1007
496,2021-05-09 07:12:56,27.57839
497,2021-05-09 07:12:54,33.48435
498,2021-05-09 07:12:52,25.30495
499,2021-05-09 07:12:50,12.38137
500,2021-05-09 07:12:48,21.04125
501,2021-05-09 07:12:46,17.53352
502,2021-05-09 07:12:44,18.86245
503,2021-05-09 07:12:42,22.99583
504,2021-05-09 07:12:40,19.75586
505,2021-05-09 07:12:38,36.2151
506,2021-05-09 07:12:36,26.30383
507,2021-05-09 07:12:34,23.59611
508,2021-05-09 07:12:32,21.06074
509,2021-05-09 07:12:30,19.27634
510,2021-05-09 07:12:28,24.64761
511,2021-05-09 07:12:26,31.52564
512,2021-05-09 07:12:24,20.14057
513,2021-05-09 07:12:22,13.26119
514,2021-05-09 07:12:20,11.70242
515,2021-05-09 07:12:18,13.9104
516,2021-05-09 07:12:16,13.604
517,2021-05-09 07:12:14,21.73489
518,2021-05-09 07:12:12,22.85394
519,2021-05-09 07:12:11,22.2144
520,2021-05-09 07:12:08,13.69582
521,2021-05-09 07:12:05,16.37263
522,2021-05-09 07:12:03,87.76106
523,2021-05-09 07:12:01,95.76078
524,2021-05-09 07:11:59,54.45812
525,2021-05-09 07:11:58,62.51849
526,2021-05-09 07:11:55,52.63757
527,2021-05-09 07:11:53,44.90322
528,2021-05-09 07:11:51,52.62318
529,2021-05-09 07:11:49,42.54656
530,2021-05-09 07:11:47,40.75688
531,2021-05-09 07:11:47,44.13564
532,2021-05-09 07:11:43,53.62584
533,2021-05-09 07:11:41,48.5235
534,2021-05-09 07:11:39,44.90587
535,2021-05-09 07:11:38,42.51321
536,2021-05-09 07:11:35,42.41153
537,2021-05-09 07:11:33,40.60717
538,2021-05-09 07:11:31,50.3764
539,2021-05-09 07:11:29,61.97736
540,2021-05-09 07:11:27,47.18025
541,2021-05-09 07:11:25,46.29724
542,2021-05-09 07:11:23,44.7062
543,2021-05-09 07:11:21,42.74386
544,2021-05-09 07:11:19,42.41031
545,2021-05-09 07:11:17,45.10196
546,2021-05-09 07:11:15,61.20331
547,2021-05-09 07:11:13,49.61052
548,2021-05-09 07:11:10,46.62347
549,2021-05-09 07:11:08,45.8566
550,2021-05-09 07:11:06,43.39775
551,2021-05-09 07:11:04,44.47082
552,2021-05-09 07:11:02,48.805
553,2021-05-09 07:11:00,45.66522
554,2021-05-09 07:10:58,48.43173
555,2021-05-09 07:10:56,58.85943
556,2021-05-09 07:10:54,157.276
557,2021-05-09 07:10:52,60.91064
558,2021-05-09 07:10:50,181.4744
559,2021-05-09 07:10:48,228.1575
560,2021-05-09 07:10:46,145.9543
561,2021-05-09 07:10:44,82.6454
562,2021-05-09 07:10:42,190.0193
563,2021-05-09 07:10:40,223.7272
564,2021-05-09 07:10:38,85.05122
565,2021-05-09 07:10:36,168.9843
566,2021-05-09 07:10:34,244.4118
567,2021-05-09 07:10:32,210.8459
568,2021-05-09 07:10:30,90.25149
569,2021-05-09 07:10:27,184.9731
570,2021-05-09 07:10:25,238.5632
571,2021-05-09 07:10:23,169.539
572,2021-05-09 07:10:21,83.01301
573,2021-05-09 07:10:19,202.5226
574,2021-05-09 07:10:17,227.0442
575,2021-05-09 07:10:15,123.6794
576,2021-05-09 07:10:13,173.4017
577,2021-05-09 07:10:11,220.7971
578,2021-05-09 07:10:09,217.0044
579,2021-05-09 07:10:07,61.27182
580,2021-05-09 07:10:05,184.15
581,2021-05-09 07:10:03,249.3233
582,2021-05-09 07:10:01,166.0379
583,2021-05-09 07:09:59,106.3742
584,2021-05-09 07:09:57,215.1473
585,2021-05-09 07:09:55,261.1924
586,2021-05-09 07:09:53,208.6796
587,2021-05-09 07:09:51,85.13503
588,2021-05-09 07:09:50,196.9859
589,2021-05-09 07:09:47,264.3906
590,2021-05-09 07:09:45,180.4261
591,2021-05-09 07:09:43,78.56751
592,2021-05-09 07:09:42,198.4294
593,2021-05-09 07:09:39,245.123
594,2021-05-09 07:09:39,106.5226
595,2021-05-09 07:09:32,212.4272
596,2021-05-09 07:09:30,269.2053
597,2021-05-09 07:09:28,125.0262
598,2021-05-09 07:09:26,67.92241
599,2021-05-09 07:09:24,208.986
600,2021-05-09 07:09:22,185.9926
601,2021-05-09 07:09:20,109.5443
602,2021-05-09 07:09:18,151.2165
603,2021-05-09 07:09:16,201.2015
604,2021-05-09 07:09:14,176.0326
605,2021-05-09 07:09:12,72.52739
606,2021-05-09 07:09:10,218.2757
607,2021-05-09 07:09:08,195.1194
608,2021-05-09 07:09:06,141.4998
609,2021-05-09 07:09:04,86.73341
610,2021-05-09 07:09:02,179.6643
611,2021-05-09 07:09:00,245.0981
612,2021-05-09 07:08:58,112.8409
613,2021-05-09 07:08:56,151.8202
614,2021-05-09 07:08:55,196.6954
615,2021-05-09 07:08:52,215.892
616,2021-05-09 07:08:50,85.0356
617,2021-05-09 07:08:48,189.9269
618,2021-05-09 07:08:45,257.1891
619,2021-05-09 07:08:44,165.5459
620,2021-05-09 07:08:42,67.34697
621,2021-05-09 07:08:39,176.3863
622,2021-05-09 07:08:37,235.1674
623,2021-05-09 07:08:35,183.8422
624,2021-05-09 07:08:33,127.9131
625,2021-05-09 07:08:31,215.7737
626,2021-05-09 07:08:29,229.2283
627,2021-05-09 07:08:27,149.0776
628,2021-05-09 07:08:25,86.2909
629,2021-05-09 07:08:23,189.9482
630,2021-05-09 07:08:22,212.5326
631,2021-05-09 07:08:19,125.2498
632,2021-05-09 07:08:17,180.5707
633,2021-05-09 07:08:15,295.0257
634,2021-05-09 07:08:13,161.805
635,2021-05-09 07:08:11,62.00575
636,2021-05-09 07:08:09,168.8164
637,2021-05-09 07:08:07,251.3937
638,2021-05-09 07:08:05,175.3429
639,2021-05-09 07:08:03,53.59639
640,2021-05-09 07:08:01,128.6374
641,2021-05-09 07:07:59,226.8934
642,2021-05-09 07:07:57,171.3496
643,2021-05-09 07:07:55,90.37751
644,2021-05-09 07:07:54,220.399
645,2021-05-09 07:07:50,246.9933
646,2021-05-09 07:07:48,178.9196
647,2021-05-09 07:07:46,73.44266
648,2021-05-09 07:07:44,192.3408
649,2021-05-09 07:07:42,180.8241
650,2021-05-09 07:07:40,81.86889
651,2021-05-09 07:07:38,198.5473
652,2021-05-09 07:07:36,246.5566
653,2021-05-09 07:07:34,188.097
654,2021-05-09 07:07:32,131.0789
655,2021-05-09 07:07:30,128.3601
656,2021-05-09 07:07:28,229.2001
657,2021-05-09 07:07:26,168.2456
658,2021-05-09 07:07:24,68.74452
659,2021-05-09 07:07:22,191.3548
660,2021-05-09 07:07:20,206.9738
661,2021-05-09 07:07:18,146.9194
662,2021-05-09 07:07:16,65.10781
663,2021-05-09 07:07:14,171.4778
664,2021-05-09 07:07:12,197.4969
665,2021-05-09 07:07:10,126.0036
666,2021-05-09 07:07:08,132.5259
667,2021-05-09 07:07:05,215.2847
668,2021-05-09 07:07:04,254.662
669,2021-05-09 07:07:01,90.6069
670,2021-05-09 07:06:59,215.015
671,2021-05-09 07:06:59,221.1442
672,2021-05-09 07:06:55,161.1297
673,2021-05-09 07:06:53,75.46598
674,2021-05-09 07:06:51,180.9075
675,2021-05-09 07:06:49,239.6784
676,2021-05-09 07:06:47,136.9185
677,2021-05-09 07:06:45,102.3473
678,2021-05-09 07:06:43,180.056
679,2021-05-09 07:06:41,227.6382
680,2021-05-09 07:06:39,134.6502
681,2021-05-09 07:06:37,150.8494
682,2021-05-09 07:06:35,211.1508
683,2021-05-09 07:06:33,235.2849
684,2021-05-09 07:06:31,88.27545
685,2021-05-09 07:06:29,208.6861
686,2021-05-09 07:06:28,231.4145
687,2021-05-09 07:06:25,170.2144
688,2021-05-09 07:06:23,98.226
689,2021-05-09 07:06:21,191.3902
690,2021-05-09 07:06:19,248.7891
691,2021-05-09 07:06:17,159.645
692,2021-05-09 07:06:14,103.4032
693,2021-05-09 07:06:12,178.6444
694,2021-05-09 07:06:11,247.0692
695,2021-05-09 07:06:08,162.3618
696,2021-05-09 07:06:06,117.7719
697,2021-05-09 07:06:04,182.6296
698,2021-05-09 07:06:02,242.0626
699,2021-05-09 07:06:00,100.1337
