,datetimess,values
100,2021-05-09 16:16:34,64.38916
101,2021-05-09 16:16:32,179.0477
102,2021-05-09 16:16:30,101.4527
103,2021-05-09 16:16:28,145.3423
104,2021-05-09 16:16:26,208.6665
105,2021-05-09 16:16:24,76.40779
106,2021-05-09 16:16:22,206.0294
107,2021-05-09 16:16:20,87.64848
108,2021-05-09 16:16:18,196.7945
109,2021-05-09 16:16:15,170.8211
110,2021-05-09 16:16:13,138.7206
111,2021-05-09 16:16:11,187.0936
112,2021-05-09 16:16:09,54.10874
113,2021-05-09 16:16:07,195.8102
114,2021-05-09 16:16:05,126.8071
115,2021-05-09 16:16:03,123.8735
116,2021-05-09 16:16:01,196.0406
117,2021-05-09 16:15:59,59.35707
118,2021-05-09 16:15:58,182.0163
119,2021-05-09 16:15:55,90.74072
120,2021-05-09 16:15:53,141.3204
121,2021-05-09 16:15:51,113.1712
122,2021-05-09 16:15:49,137.4724
123,2021-05-09 16:15:47,154.1353
124,2021-05-09 16:15:45,169.245
125,2021-05-09 16:15:43,170.944
126,2021-05-09 16:15:41,136.402
127,2021-05-09 16:15:39,190.6641
128,2021-05-09 16:15:37,96.1953
129,2021-05-09 16:15:35,215.7294
130,2021-05-09 16:15:33,67.02101
131,2021-05-09 16:15:31,203.8286
132,2021-05-09 16:15:28,101.0545
133,2021-05-09 16:15:26,215.8171
134,2021-05-09 16:15:25,63.19873
135,2021-05-09 16:15:24,155.7415
136,2021-05-09 16:15:16,150.8188
137,2021-05-09 16:15:14,160.6146
138,2021-05-09 16:15:12,110.2339
139,2021-05-09 16:15:10,190.1913
140,2021-05-09 16:15:08,160.4737
141,2021-05-09 16:15:06,183.2912
142,2021-05-09 16:15:04,78.04959
143,2021-05-09 16:15:02,223.8701
144,2021-05-09 16:15:00,122.9371
145,2021-05-09 16:14:58,148.823
146,2021-05-09 16:14:56,218.1865
147,2021-05-09 16:14:54,54.04722
148,2021-05-09 16:14:52,225.8869
149,2021-05-09 16:14:50,167.2284
150,2021-05-09 16:14:48,116.311
151,2021-05-09 16:14:46,208.4034
152,2021-05-09 16:14:44,155.206
153,2021-05-09 16:14:42,135.5332
154,2021-05-09 16:14:40,218.3942
155,2021-05-09 16:14:37,132.4492
156,2021-05-09 16:14:35,159.714
157,2021-05-09 16:14:34,230.1402
158,2021-05-09 16:14:31,109.5227
159,2021-05-09 16:14:30,202.0645
160,2021-05-09 16:14:27,147.0027
161,2021-05-09 16:14:25,87.16941
162,2021-05-09 16:14:23,215.1639
163,2021-05-09 16:14:21,86.30125
164,2021-05-09 16:14:19,139.9364
165,2021-05-09 16:14:17,199.4957
166,2021-05-09 16:14:15,52.51677
167,2021-05-09 16:14:13,148.1032
168,2021-05-09 16:14:11,200.867
169,2021-05-09 16:14:09,59.1524
170,2021-05-09 16:14:07,222.7354
171,2021-05-09 16:14:05,182.2865
172,2021-05-09 16:14:03,171.8521
173,2021-05-09 16:14:01,238.6223
174,2021-05-09 16:13:59,118.7267
175,2021-05-09 16:13:57,250.7067
176,2021-05-09 16:13:55,180.6483
177,2021-05-09 16:13:53,117.5676
178,2021-05-09 16:13:51,232.4607
179,2021-05-09 16:13:49,138.7352
180,2021-05-09 16:13:46,118.8545
181,2021-05-09 16:13:44,238.1748
182,2021-05-09 16:13:42,147.3213
183,2021-05-09 16:13:40,178.0077
184,2021-05-09 16:13:38,222.7853
185,2021-05-09 16:13:36,82.13322
186,2021-05-09 16:13:34,204.3353
187,2021-05-09 16:13:32,171.8989
188,2021-05-09 16:13:32,129.0723
189,2021-05-09 16:13:28,251.5589
190,2021-05-09 16:13:26,91.74928
191,2021-05-09 16:13:24,136.3308
192,2021-05-09 16:13:22,212.9178
193,2021-05-09 16:13:20,98.91863
194,2021-05-09 16:13:18,200.9
195,2021-05-09 16:13:16,196.143
196,2021-05-09 16:13:14,73.48193
197,2021-05-09 16:13:12,208.5678
198,2021-05-09 16:13:10,82.74783
199,2021-05-09 16:13:08,162.0436
200,2021-05-09 16:13:07,194.4327
201,2021-05-09 16:13:04,145.006
202,2021-05-09 16:13:00,249.2607
203,2021-05-09 16:12:58,198.0988
204,2021-05-09 16:12:55,149.6008
205,2021-05-09 16:12:53,213.3927
206,2021-05-09 16:12:51,264.6529
207,2021-05-09 16:12:49,183.3296
208,2021-05-09 16:12:47,93.28522
209,2021-05-09 16:12:45,169.2668
210,2021-05-09 16:12:43,252.8543
211,2021-05-09 16:12:41,259.9247
212,2021-05-09 16:12:39,158.6895
213,2021-05-09 16:12:37,125.4926
214,2021-05-09 16:12:35,248.8586
215,2021-05-09 16:12:33,262.3304
216,2021-05-09 16:12:31,152.7539
217,2021-05-09 16:12:29,118.4152
218,2021-05-09 16:12:27,225.2254
219,2021-05-09 16:12:25,260.9338
220,2021-05-09 16:12:23,132.6412
221,2021-05-09 16:12:21,158.9471
222,2021-05-09 16:12:19,251.6543
223,2021-05-09 16:12:17,263.8287
224,2021-05-09 16:12:15,164.1557
225,2021-05-09 16:12:13,209.509
226,2021-05-09 16:12:11,256.6997
227,2021-05-09 16:12:09,271.4298
228,2021-05-09 16:12:06,171.8393
229,2021-05-09 16:12:05,195.8353
230,2021-05-09 16:12:02,183.2325
231,2021-05-09 16:12:00,251.9111
232,2021-05-09 16:11:58,280.6202
233,2021-05-09 16:11:56,189.4414
234,2021-05-09 16:11:54,237.2086
235,2021-05-09 16:11:52,269.1161
236,2021-05-09 16:11:50,178.6575
237,2021-05-09 16:11:48,207.4475
238,2021-05-09 16:11:46,257.3521
239,2021-05-09 16:11:44,234.6016
240,2021-05-09 16:11:42,168.3699
241,2021-05-09 16:11:40,132.7447
242,2021-05-09 16:11:38,213.4297
243,2021-05-09 16:11:36,259.913
244,2021-05-09 16:11:34,272.2804
245,2021-05-09 16:11:32,166.4351
246,2021-05-09 16:11:30,173.2524
247,2021-05-09 16:11:28,238.7337
248,2021-05-09 16:11:26,261.1068
249,2021-05-09 16:11:24,165.9592
250,2021-05-09 16:11:22,201.8588
251,2021-05-09 16:11:20,253.4816
252,2021-05-09 16:11:17,218.4845
253,2021-05-09 16:11:16,179.0234
254,2021-05-09 16:11:13,122.4643
255,2021-05-09 16:11:12,252.8994
256,2021-05-09 16:11:10,256.0463
257,2021-05-09 16:11:07,132.5335
258,2021-05-09 16:11:05,122.3278
259,2021-05-09 16:11:03,231.187
260,2021-05-09 16:11:01,230.0513
261,2021-05-09 16:10:59,131.0508
262,2021-05-09 16:10:57,124.7572
263,2021-05-09 16:10:55,257.9771
264,2021-05-09 16:10:53,258.5426
265,2021-05-09 16:10:51,169.0917
266,2021-05-09 16:10:49,141.9675
267,2021-05-09 16:10:47,248.8813
268,2021-05-09 16:10:45,261.6094
269,2021-05-09 16:10:43,146.0224
270,2021-05-09 16:10:41,146.8414
271,2021-05-09 16:10:39,241.2527
272,2021-05-09 16:10:37,252.415
273,2021-05-09 16:10:35,260.8435
274,2021-05-09 16:10:33,143.4295
275,2021-05-09 16:10:31,217.7938
276,2021-05-09 16:10:29,247.6209
277,2021-05-09 16:10:26,195.0129
278,2021-05-09 16:10:24,173.8893
279,2021-05-09 16:10:22,231.6696
280,2021-05-09 16:10:21,258.7468
281,2021-05-09 16:10:18,218.9524
282,2021-05-09 16:10:16,213.0192
283,2021-05-09 16:10:14,230.4378
284,2021-05-09 16:10:13,242.4284
285,2021-05-09 16:10:10,239.4553
286,2021-05-09 16:10:08,169.8622
287,2021-05-09 16:10:06,167.209
288,2021-05-09 16:10:04,244.608
289,2021-05-09 16:10:02,183.555
290,2021-05-09 16:10:00,151.2809
291,2021-05-09 16:09:58,235.3552
292,2021-05-09 16:09:56,259.0528
293,2021-05-09 16:09:54,266.5652
294,2021-05-09 16:09:52,204.0091
295,2021-05-09 16:09:50,162.7866
296,2021-05-09 16:09:48,225.905
297,2021-05-09 16:09:46,261.7305
298,2021-05-09 16:09:44,167.117
299,2021-05-09 16:09:42,189.0782
300,2021-05-09 16:09:40,245.0179
301,2021-05-09 16:09:37,243.5687
302,2021-05-09 16:09:35,218.0542
303,2021-05-09 16:09:33,108.3824
304,2021-05-09 16:09:31,252.1256
305,2021-05-09 16:09:29,266.7084
306,2021-05-09 16:09:27,201.6711
307,2021-05-09 16:09:25,159.2607
308,2021-05-09 16:09:23,229.5806
309,2021-05-09 16:09:21,255.7089
310,2021-05-09 16:09:19,164.4675
311,2021-05-09 16:09:17,103.1661
312,2021-05-09 16:09:15,236.8997
313,2021-05-09 16:09:13,258.7248
314,2021-05-09 16:09:11,230.9907
315,2021-05-09 16:09:10,139.927
316,2021-05-09 16:09:07,220.3759
317,2021-05-09 16:09:05,191.1479
318,2021-05-09 16:09:03,132.0656
319,2021-05-09 16:09:01,223.9457
320,2021-05-09 16:08:59,243.4177
321,2021-05-09 16:08:57,238.4295
322,2021-05-09 16:08:55,156.0007
323,2021-05-09 16:08:53,174.0542
324,2021-05-09 16:08:51,244.5042
325,2021-05-09 16:08:49,199.6499
326,2021-05-09 16:08:46,156.6764
327,2021-05-09 16:08:45,190.4733
328,2021-05-09 16:08:42,233.381
329,2021-05-09 16:08:40,252.3913
330,2021-05-09 16:08:38,182.5881
331,2021-05-09 16:08:36,153.4459
332,2021-05-09 16:08:34,233.7373
333,2021-05-09 16:08:32,187.5733
334,2021-05-09 16:08:30,156.6015
335,2021-05-09 16:08:28,200.3479
336,2021-05-09 16:08:26,221.0683
337,2021-05-09 16:08:24,237.8297
338,2021-05-09 16:08:22,151.4492
339,2021-05-09 16:08:20,160.6017
340,2021-05-09 16:08:18,199.7676
341,2021-05-09 16:08:16,270.6954
342,2021-05-09 16:08:14,200.0411
343,2021-05-09 16:08:12,220.9011
344,2021-05-09 16:08:10,250.9036
345,2021-05-09 16:08:08,264.0614
346,2021-05-09 16:08:06,184.1536
347,2021-05-09 16:08:04,189.0558
348,2021-05-09 16:08:02,247.5898
349,2021-05-09 16:08:00,255.3869
350,2021-05-09 16:07:58,147.1371
351,2021-05-09 16:07:56,183.3152
352,2021-05-09 16:07:54,218.7664
353,2021-05-09 16:07:51,255.0925
354,2021-05-09 16:07:49,212.2279
355,2021-05-09 16:07:47,206.6637
356,2021-05-09 16:07:45,169.7185
357,2021-05-09 16:07:43,237.6973
358,2021-05-09 16:07:41,235.8169
359,2021-05-09 16:07:39,159.4063
360,2021-05-09 16:07:37,214.3107
361,2021-05-09 16:07:35,241.2168
362,2021-05-09 16:07:33,241.4881
363,2021-05-09 16:07:31,186.9398
364,2021-05-09 16:07:29,240.9097
365,2021-05-09 16:07:27,256.5917
366,2021-05-09 16:07:25,218.7899
367,2021-05-09 16:07:23,140.3594
368,2021-05-09 16:07:21,98.4456
369,2021-05-09 16:07:19,201.3672
370,2021-05-09 16:07:17,261.4817
371,2021-05-09 16:07:15,151.5186
372,2021-05-09 16:07:13,180.8742
373,2021-05-09 16:07:11,249.2093
374,2021-05-09 16:07:09,236.8863
375,2021-05-09 16:07:07,139.1474
376,2021-05-09 16:07:04,144.2014
377,2021-05-09 16:07:02,237.1815
378,2021-05-09 16:07:01,212.6883
379,2021-05-09 16:06:58,192.9632
380,2021-05-09 16:06:56,165.7369
381,2021-05-09 16:06:54,240.0932
382,2021-05-09 16:06:54,263.4461
383,2021-05-09 16:06:50,158.5366
384,2021-05-09 16:06:48,84.93966
385,2021-05-09 16:06:46,221.3689
386,2021-05-09 16:06:44,216.2436
387,2021-05-09 16:06:42,210.5159
388,2021-05-09 16:06:40,165.5456
389,2021-05-09 16:06:38,240.3043
390,2021-05-09 16:06:36,248.7299
391,2021-05-09 16:06:34,230.9966
392,2021-05-09 16:06:32,149.9324
393,2021-05-09 16:06:30,240.6191
394,2021-05-09 16:06:28,259.8123
395,2021-05-09 16:06:26,248.5277
396,2021-05-09 16:06:24,176.0401
397,2021-05-09 16:06:22,173.793
398,2021-05-09 16:06:20,269.2466
399,2021-05-09 16:06:18,270.1184
400,2021-05-09 16:06:15,171.816
401,2021-05-09 16:06:13,242.3291
402,2021-05-09 16:06:11,263.1999
403,2021-05-09 16:06:09,145.9763
404,2021-05-09 16:06:07,165.2727
405,2021-05-09 16:06:05,241.6637
406,2021-05-09 16:06:04,266.927
407,2021-05-09 16:06:01,256.6975
408,2021-05-09 16:05:59,153.7877
409,2021-05-09 16:05:57,207.1147
410,2021-05-09 16:05:55,248.0557
411,2021-05-09 16:05:53,243.1747
412,2021-05-09 16:05:51,149.0008
413,2021-05-09 16:05:49,214.5046
414,2021-05-09 16:05:47,255.8223
415,2021-05-09 16:05:45,140.0312
416,2021-05-09 16:05:43,94.31989
417,2021-05-09 16:05:41,211.1523
418,2021-05-09 16:05:39,240.4292
419,2021-05-09 16:05:37,237.6564
420,2021-05-09 16:05:35,154.5593
421,2021-05-09 16:05:33,219.7719
422,2021-05-09 16:05:31,238.7007
423,2021-05-09 16:05:29,224.6667
424,2021-05-09 16:05:27,167.5104
425,2021-05-09 16:05:25,201.81
426,2021-05-09 16:05:22,248.5478
427,2021-05-09 16:05:20,227.7363
428,2021-05-09 16:05:18,204.5789
429,2021-05-09 16:05:16,218.135
430,2021-05-09 16:05:14,253.1797
431,2021-05-09 16:05:12,265.7298
432,2021-05-09 16:05:10,177.0277
433,2021-05-09 16:05:08,125.3859
434,2021-05-09 16:05:06,228.0612
435,2021-05-09 16:05:04,207.8522
436,2021-05-09 16:05:02,168.2568
437,2021-05-09 16:05:00,200.0315
438,2021-05-09 16:04:58,238.2301
439,2021-05-09 16:04:56,251.9503
440,2021-05-09 16:04:54,234.9093
441,2021-05-09 16:04:52,124.7949
442,2021-05-09 16:04:50,209.4698
443,2021-05-09 16:04:48,241.6439
444,2021-05-09 16:04:46,184.7572
445,2021-05-09 16:04:44,190.8514
446,2021-05-09 16:04:42,224.3618
447,2021-05-09 16:04:40,230.1343
448,2021-05-09 16:04:38,233.8648
449,2021-05-09 16:04:36,130.8593
450,2021-05-09 16:04:34,180.0214
451,2021-05-09 16:04:32,124.1349
452,2021-05-09 16:04:29,178.9808
453,2021-05-09 16:04:27,240.9439
454,2021-05-09 16:04:25,247.888
455,2021-05-09 16:04:23,256.5745
456,2021-05-09 16:04:21,262.8851
457,2021-05-09 16:04:19,272.321
458,2021-05-09 16:04:17,270.9238
459,2021-05-09 16:04:15,246.7673
460,2021-05-09 16:04:13,260.4049
461,2021-05-09 16:04:11,285.5803
462,2021-05-09 16:04:09,256.6913
463,2021-05-09 16:04:07,165.5829
464,2021-05-09 16:04:05,261.2357
465,2021-05-09 16:04:03,255.2137
466,2021-05-09 16:04:01,220.2684
467,2021-05-09 16:03:59,217.0682
468,2021-05-09 16:03:57,212.6621
469,2021-05-09 16:03:55,232.7275
470,2021-05-09 16:03:53,202.5455
471,2021-05-09 16:03:51,213.105
472,2021-05-09 16:03:49,254.0859
473,2021-05-09 16:03:47,203.1545
474,2021-05-09 16:03:45,201.8767
475,2021-05-09 16:03:42,197.9038
476,2021-05-09 16:03:40,249.1049
477,2021-05-09 16:03:38,248.0905
478,2021-05-09 16:03:36,167.8254
479,2021-05-09 16:03:34,247.1376
480,2021-05-09 16:03:32,268.4031
481,2021-05-09 16:03:30,149.7445
482,2021-05-09 16:03:28,94.07714
483,2021-05-09 16:03:26,230.6963
484,2021-05-09 16:03:24,192.5279
485,2021-05-09 16:03:22,160.0584
486,2021-05-09 16:03:20,181.7763
487,2021-05-09 16:03:18,242.4995
488,2021-05-09 16:03:16,272.5425
489,2021-05-09 16:03:14,187.3731
490,2021-05-09 16:03:12,195.4413
491,2021-05-09 16:03:10,199.2407
492,2021-05-09 16:03:08,256.9832
493,2021-05-09 16:03:06,271.3937
494,2021-05-09 16:03:04,196.6867
495,2021-05-09 16:03:02,234.4934
496,2021-05-09 16:03:00,250.1363
497,2021-05-09 16:02:58,199.6879
498,2021-05-09 16:02:56,205.9726
499,2021-05-09 16:02:53,246.5518
500,2021-05-09 16:02:52,262.2949
501,2021-05-09 16:02:49,143.7601
502,2021-05-09 16:02:47,101.7832
503,2021-05-09 16:02:47,158.9342
504,2021-05-09 16:02:43,251.3537
505,2021-05-09 16:02:41,263.681
506,2021-05-09 16:02:39,145.5017
507,2021-05-09 16:02:37,78.0919
508,2021-05-09 16:02:35,208.7929
509,2021-05-09 16:02:33,205.1113
510,2021-05-09 16:02:31,234.6812
511,2021-05-09 16:02:29,178.8004
512,2021-05-09 16:02:27,249.2599
513,2021-05-09 16:02:25,258.8732
514,2021-05-09 16:02:23,169.5886
515,2021-05-09 16:02:21,202.3383
516,2021-05-09 16:02:19,221.6174
517,2021-05-09 16:02:17,196.3744
518,2021-05-09 16:02:15,245.452
519,2021-05-09 16:02:13,172.0081
520,2021-05-09 16:02:11,219.3236
521,2021-05-09 16:02:09,222.1579
522,2021-05-09 16:02:07,226.5297
523,2021-05-09 16:02:04,158.7133
524,2021-05-09 16:02:02,196.6031
525,2021-05-09 16:02:00,233.4491
526,2021-05-09 16:01:58,228.6019
527,2021-05-09 16:01:56,141.9074
528,2021-05-09 16:01:54,214.1517
529,2021-05-09 16:01:54,186.541
530,2021-05-09 16:01:50,183.5059
531,2021-05-09 16:01:48,209.4216
532,2021-05-09 16:01:46,56.70367
533,2021-05-09 16:01:44,215.7605
534,2021-05-09 16:01:42,151.9082
535,2021-05-09 16:01:40,245.0915
536,2021-05-09 16:01:38,157.9422
537,2021-05-09 16:01:36,235.0351
538,2021-05-09 16:01:34,157.4634
539,2021-05-09 16:01:32,209.3876
540,2021-05-09 16:01:30,200.7746
541,2021-05-09 16:01:28,77.31623
542,2021-05-09 16:01:26,219.9335
543,2021-05-09 16:01:24,134.4259
544,2021-05-09 16:01:22,234.6409
545,2021-05-09 16:01:20,119.8292
546,2021-05-09 16:01:18,225.963
547,2021-05-09 16:01:16,111.7064
548,2021-05-09 16:01:13,222.7447
549,2021-05-09 16:01:11,120.7096
550,2021-05-09 16:01:10,176.3703
551,2021-05-09 16:01:07,214.3281
552,2021-05-09 16:01:05,155.3624
553,2021-05-09 16:01:03,216.4977
554,2021-05-09 16:01:01,85.31296
555,2021-05-09 16:00:59,212.6699
556,2021-05-09 16:00:59,91.17785
557,2021-05-09 16:00:55,234.2364
558,2021-05-09 16:00:53,163.3867
559,2021-05-09 16:00:51,231.9495
560,2021-05-09 16:00:49,158.6028
561,2021-05-09 16:00:47,216.8482
562,2021-05-09 16:00:45,175.8902
563,2021-05-09 16:00:43,173.1496
564,2021-05-09 16:00:41,176.7938
565,2021-05-09 16:00:39,128.012
566,2021-05-09 16:00:37,199.6739
567,2021-05-09 16:00:35,115.2161
568,2021-05-09 16:00:33,233.3883
569,2021-05-09 16:00:31,81.94384
570,2021-05-09 16:00:29,212.9021
571,2021-05-09 16:00:27,63.01117
572,2021-05-09 16:00:25,209.441
573,2021-05-09 16:00:22,144.9464
574,2021-05-09 16:00:21,220.6695
575,2021-05-09 16:00:19,154.8529
576,2021-05-09 16:00:16,227.1252
577,2021-05-09 16:00:14,179.514
578,2021-05-09 16:00:12,203.464
579,2021-05-09 16:00:10,195.3782
580,2021-05-09 16:00:08,94.94779
581,2021-05-09 16:00:06,217.1886
582,2021-05-09 16:00:04,119.9122
583,2021-05-09 16:00:02,224.6152
584,2021-05-09 16:00:00,177.2759
585,2021-05-09 15:59:58,219.093
586,2021-05-09 15:59:57,183.8965
587,2021-05-09 15:59:54,162.0083
588,2021-05-09 15:59:52,158.1436
589,2021-05-09 15:59:50,173.0902
590,2021-05-09 15:59:48,186.5182
591,2021-05-09 15:59:46,129.4073
592,2021-05-09 15:59:44,60.99915
593,2021-05-09 15:59:42,168.4755
594,2021-05-09 15:59:40,206.8634
595,2021-05-09 15:59:38,134.7208
596,2021-05-09 15:59:36,73.87106
597,2021-05-09 15:59:35,190.896
598,2021-05-09 15:59:31,166.5404
599,2021-05-09 15:59:30,67.12376
600,2021-05-09 15:59:27,149.5839
601,2021-05-09 15:59:25,212.0165
602,2021-05-09 15:59:23,158.479
603,2021-05-09 15:59:21,76.17589
604,2021-05-09 15:59:19,166.5444
605,2021-05-09 15:59:17,216.2138
606,2021-05-09 15:59:15,117.9492
607,2021-05-09 15:59:13,73.31308
608,2021-05-09 15:59:11,192.541
609,2021-05-09 15:59:09,208.1439
610,2021-05-09 15:59:07,150.3971
611,2021-05-09 15:59:05,64.47602
612,2021-05-09 15:59:03,168.7218
613,2021-05-09 15:59:01,181.3779
614,2021-05-09 15:58:59,100.2278
615,2021-05-09 15:58:57,143.1815
616,2021-05-09 15:58:55,238.8549
617,2021-05-09 15:58:53,157.0753
618,2021-05-09 15:58:51,62.89886
619,2021-05-09 15:58:49,245.1389
620,2021-05-09 15:58:47,199.7884
621,2021-05-09 15:58:45,159.4136
622,2021-05-09 15:58:42,102.1288
623,2021-05-09 15:58:40,174.873
624,2021-05-09 15:58:38,172.9944
625,2021-05-09 15:58:37,80.63229
626,2021-05-09 15:58:34,166.3019
627,2021-05-09 15:58:32,231.1826
628,2021-05-09 15:58:30,179.5645
629,2021-05-09 15:58:28,57.21594
630,2021-05-09 15:58:26,193.2533
631,2021-05-09 15:58:24,196.775
632,2021-05-09 15:58:22,103.1285
633,2021-05-09 15:58:20,150.8065
634,2021-05-09 15:58:18,224.1249
635,2021-05-09 15:58:16,194.0461
636,2021-05-09 15:58:14,85.28374
637,2021-05-09 15:58:12,71.57884
638,2021-05-09 15:58:10,153.0462
639,2021-05-09 15:58:08,195.5872
640,2021-05-09 15:58:06,84.67083
641,2021-05-09 15:58:04,79.42327
642,2021-05-09 15:58:02,169.6397
643,2021-05-09 15:58:00,181.298
644,2021-05-09 15:57:58,79.76414
645,2021-05-09 15:57:56,128.205
646,2021-05-09 15:57:53,169.4722
647,2021-05-09 15:57:51,99.10461
648,2021-05-09 15:57:49,70.85143
649,2021-05-09 15:57:47,110.7187
650,2021-05-09 15:57:45,164.6588
651,2021-05-09 15:57:43,184.8803
652,2021-05-09 15:57:41,182.8599
653,2021-05-09 15:57:39,168.9346
654,2021-05-09 15:57:37,132.5793
655,2021-05-09 15:57:35,101.1517
656,2021-05-09 15:57:33,67.09393
657,2021-05-09 15:57:31,69.33871
658,2021-05-09 15:57:29,98.46456
659,2021-05-09 15:57:27,139.8092
660,2021-05-09 15:57:25,187.1066
661,2021-05-09 15:57:23,164.7676
662,2021-05-09 15:57:21,127.3737
663,2021-05-09 15:57:19,84.52634
664,2021-05-09 15:57:17,55.08237
665,2021-05-09 15:57:15,55.85401
666,2021-05-09 15:57:13,113.5974
667,2021-05-09 15:57:11,158.3963
668,2021-05-09 15:57:09,158.4728
669,2021-05-09 15:57:07,159.7131
670,2021-05-09 15:57:05,138.0561
671,2021-05-09 15:57:03,97.69202
672,2021-05-09 15:57:00,100.5532
673,2021-05-09 15:56:58,64.1016
674,2021-05-09 15:56:56,62.83235
675,2021-05-09 15:56:54,110.7482
676,2021-05-09 15:56:54,154.049
677,2021-05-09 15:56:50,198.4153
678,2021-05-09 15:56:48,171.2417
679,2021-05-09 15:56:46,111.9372
680,2021-05-09 15:56:46,70.09496
681,2021-05-09 15:56:42,43.40242
682,2021-05-09 15:56:40,57.04152
683,2021-05-09 15:56:38,106.2091
684,2021-05-09 15:56:36,157.5581
685,2021-05-09 15:56:34,187.4983
686,2021-05-09 15:56:32,186.9489
687,2021-05-09 15:56:30,173.1393
688,2021-05-09 15:56:28,136.8699
689,2021-05-09 15:56:26,85.8745
690,2021-05-09 15:56:24,69.08179
691,2021-05-09 15:56:22,84.61076
692,2021-05-09 15:56:20,126.7714
693,2021-05-09 15:56:18,188.8371
694,2021-05-09 15:56:16,198.579
695,2021-05-09 15:56:14,173.5762
696,2021-05-09 15:56:12,121.6631
697,2021-05-09 15:56:09,70.57421
698,2021-05-09 15:56:07,43.43798
699,2021-05-09 15:56:05,68.81916
700,2021-05-09 15:56:03,119.3751
