,datetimess,values
185,2021-05-10 16:53:40,268.4549
186,2021-05-10 16:53:38,229.6366
187,2021-05-10 16:53:36,160.4774
188,2021-05-10 16:53:34,108.7977
189,2021-05-10 16:53:32,90.81868
190,2021-05-10 16:53:30,89.00201
191,2021-05-10 16:53:29,80.29745
192,2021-05-10 16:53:26,98.9389
193,2021-05-10 16:53:24,182.6794
194,2021-05-10 16:53:22,268.1439
195,2021-05-10 16:53:20,276.0359
196,2021-05-10 16:53:18,263.7814
197,2021-05-10 16:53:16,256.5304
198,2021-05-10 16:53:14,210.9052
199,2021-05-10 16:53:12,204.301
200,2021-05-10 16:53:10,172.9776
201,2021-05-10 16:53:08,202.2714
202,2021-05-10 16:53:06,80.24358
203,2021-05-10 16:53:04,68.06431
204,2021-05-10 16:53:01,59.85271
205,2021-05-10 16:52:59,105.0175
206,2021-05-10 16:52:58,246.5884
207,2021-05-10 16:52:55,236.0129
208,2021-05-10 16:52:53,220.98
209,2021-05-10 16:52:51,229.0345
210,2021-05-10 16:52:49,240.1391
211,2021-05-10 16:52:47,212.5037
212,2021-05-10 16:52:45,189.5441
213,2021-05-10 16:52:43,198.7213
214,2021-05-10 16:52:41,143.7898
215,2021-05-10 16:52:39,88.58439
216,2021-05-10 16:52:37,69.03275
217,2021-05-10 16:52:35,73.67255
218,2021-05-10 16:52:33,204.9491
219,2021-05-10 16:52:31,213.4448
220,2021-05-10 16:52:29,240.9731
221,2021-05-10 16:52:27,221.2651
222,2021-05-10 16:52:25,217.5371
223,2021-05-10 16:52:23,213.3556
224,2021-05-10 16:52:21,213.5138
225,2021-05-10 16:52:19,168.3935
226,2021-05-10 16:52:16,145.2969
227,2021-05-10 16:52:14,165.5015
228,2021-05-10 16:52:13,65.24026
229,2021-05-10 16:52:10,100.7406
230,2021-05-10 16:52:08,170.77
231,2021-05-10 16:52:06,219.3018
232,2021-05-10 16:52:04,230.2132
233,2021-05-10 16:52:02,246.9236
234,2021-05-10 16:52:00,248.1432
235,2021-05-10 16:51:58,223.3468
236,2021-05-10 16:51:56,191.8601
237,2021-05-10 16:51:54,198.8158
238,2021-05-10 16:51:52,128.7008
239,2021-05-10 16:51:50,91.04742
240,2021-05-10 16:51:48,73.26873
241,2021-05-10 16:51:46,57.24075
242,2021-05-10 16:51:44,79.52637
243,2021-05-10 16:51:42,192.523
244,2021-05-10 16:51:40,244.737
245,2021-05-10 16:51:38,234.79
246,2021-05-10 16:51:36,241.1623
247,2021-05-10 16:51:34,211.4754
248,2021-05-10 16:51:32,203.2545
249,2021-05-10 16:51:30,161.9932
250,2021-05-10 16:51:28,145.1823
251,2021-05-10 16:51:25,92.31444
252,2021-05-10 16:51:23,69.41468
253,2021-05-10 16:51:21,129.3256
254,2021-05-10 16:51:19,158.0213
255,2021-05-10 16:51:17,166.6133
256,2021-05-10 16:51:16,180.7662
257,2021-05-10 16:51:13,220.049
258,2021-05-10 16:51:11,289.3959
259,2021-05-10 16:51:09,282.5773
260,2021-05-10 16:51:07,184.3865
261,2021-05-10 16:51:05,133.8888
262,2021-05-10 16:51:03,92.78387
263,2021-05-10 16:51:01,73.66557
264,2021-05-10 16:50:59,118.774
265,2021-05-10 16:50:57,112.7688
266,2021-05-10 16:50:55,115.3096
267,2021-05-10 16:50:53,150.2593
268,2021-05-10 16:50:51,188.6303
269,2021-05-10 16:50:49,281.7634
270,2021-05-10 16:50:47,266.0871
271,2021-05-10 16:50:45,251.8046
272,2021-05-10 16:50:43,218.2944
273,2021-05-10 16:50:41,192.5774
274,2021-05-10 16:50:39,166.873
275,2021-05-10 16:50:37,81.53794
276,2021-05-10 16:50:35,137.509
277,2021-05-10 16:50:32,176.0377
278,2021-05-10 16:50:30,216.497
279,2021-05-10 16:50:28,226.5697
280,2021-05-10 16:50:27,269.6353
281,2021-05-10 16:50:24,274.8713
282,2021-05-10 16:50:22,276.9036
283,2021-05-10 16:50:20,268.5428
284,2021-05-10 16:50:18,259.1631
285,2021-05-10 16:50:16,143.5275
286,2021-05-10 16:50:14,125.558
287,2021-05-10 16:50:12,96.63831
288,2021-05-10 16:50:10,86.30564
289,2021-05-10 16:50:08,112.8498
290,2021-05-10 16:50:07,145.1171
291,2021-05-10 16:50:04,171.3881
292,2021-05-10 16:50:02,217.5983
293,2021-05-10 16:50:00,246.3915
294,2021-05-10 16:49:58,253.7562
295,2021-05-10 16:49:56,278.7492
296,2021-05-10 16:49:54,218.0212
297,2021-05-10 16:49:52,199.4701
298,2021-05-10 16:49:50,188.9401
299,2021-05-10 16:49:48,115.2097
300,2021-05-10 16:49:46,100.3285
301,2021-05-10 16:49:43,97.8082
302,2021-05-10 16:49:41,154.1628
303,2021-05-10 16:49:39,207.2358
304,2021-05-10 16:49:37,251.4833
305,2021-05-10 16:49:35,280.0846
306,2021-05-10 16:49:33,240.5611
307,2021-05-10 16:49:31,262.7654
308,2021-05-10 16:49:29,217.3855
309,2021-05-10 16:49:27,216.5569
310,2021-05-10 16:49:25,149.0499
311,2021-05-10 16:49:23,160.2762
312,2021-05-10 16:49:22,148.8968
313,2021-05-10 16:49:19,48.26645
314,2021-05-10 16:49:17,62.14178
315,2021-05-10 16:49:16,120.4139
316,2021-05-10 16:49:13,184.0013
317,2021-05-10 16:49:11,254.5219
318,2021-05-10 16:49:09,262.7392
319,2021-05-10 16:49:07,304.1568
320,2021-05-10 16:49:05,235.8152
321,2021-05-10 16:49:03,235.345
322,2021-05-10 16:49:01,184.2191
323,2021-05-10 16:48:59,186.3847
324,2021-05-10 16:48:57,90.70214
325,2021-05-10 16:48:55,64.39525
326,2021-05-10 16:48:53,120.8962
327,2021-05-10 16:48:51,111.0597
328,2021-05-10 16:48:48,149.1062
329,2021-05-10 16:48:46,176.165
330,2021-05-10 16:48:44,208.5274
331,2021-05-10 16:48:42,231.6226
332,2021-05-10 16:48:42,278.3599
333,2021-05-10 16:48:38,313.181
334,2021-05-10 16:48:36,244.4885
335,2021-05-10 16:48:34,193.6544
336,2021-05-10 16:48:32,154.7364
337,2021-05-10 16:48:30,107.0098
338,2021-05-10 16:48:24,114.9218
339,2021-05-10 16:48:22,152.6478
340,2021-05-10 16:48:20,159.6688
341,2021-05-10 16:48:18,181.5985
342,2021-05-10 16:48:16,220.6141
343,2021-05-10 16:48:14,285.4526
344,2021-05-10 16:48:12,264.5436
345,2021-05-10 16:48:10,208.729
346,2021-05-10 16:48:08,201.2575
347,2021-05-10 16:48:06,114.7339
348,2021-05-10 16:48:03,109.9798
349,2021-05-10 16:48:01,91.52377
350,2021-05-10 16:47:59,69.97566
351,2021-05-10 16:47:57,70.07275
352,2021-05-10 16:47:55,170.661
353,2021-05-10 16:47:53,204.3142
354,2021-05-10 16:47:51,189.6633
355,2021-05-10 16:47:49,215.358
356,2021-05-10 16:47:47,254.0651
357,2021-05-10 16:47:45,248.3068
358,2021-05-10 16:47:43,236.8898
359,2021-05-10 16:47:41,196.2153
360,2021-05-10 16:47:39,171.206
361,2021-05-10 16:47:37,145.8005
362,2021-05-10 16:47:35,116.2735
363,2021-05-10 16:47:33,62.29399
364,2021-05-10 16:47:31,125.1089
365,2021-05-10 16:47:29,129.4666
366,2021-05-10 16:47:27,117.5645
367,2021-05-10 16:47:25,188.0517
368,2021-05-10 16:47:23,264.0161
369,2021-05-10 16:47:21,258.5929
370,2021-05-10 16:47:19,218.6845
371,2021-05-10 16:47:17,202.5768
372,2021-05-10 16:47:15,211.7087
373,2021-05-10 16:47:13,202.0636
374,2021-05-10 16:47:10,101.2903
375,2021-05-10 16:47:08,65.39324
376,2021-05-10 16:47:06,63.15472
377,2021-05-10 16:47:04,80.43343
378,2021-05-10 16:47:02,117.7889
379,2021-05-10 16:47:00,147.0365
380,2021-05-10 16:46:58,217.7598
381,2021-05-10 16:46:56,250.2115
382,2021-05-10 16:46:54,242.4923
383,2021-05-10 16:46:52,262.4599
384,2021-05-10 16:46:50,155.2537
385,2021-05-10 16:46:48,105.8127
386,2021-05-10 16:46:46,80.50482
387,2021-05-10 16:46:44,50.37389
388,2021-05-10 16:46:42,66.28428
389,2021-05-10 16:46:40,117.3285
390,2021-05-10 16:46:38,148.0012
391,2021-05-10 16:46:36,172.1323
392,2021-05-10 16:46:34,234.7858
393,2021-05-10 16:46:32,256.8776
394,2021-05-10 16:46:31,283.2145
395,2021-05-10 16:46:28,312.1821
396,2021-05-10 16:46:26,237.9736
397,2021-05-10 16:46:23,204.7956
398,2021-05-10 16:46:22,171.7241
399,2021-05-10 16:46:19,64.40616
400,2021-05-10 16:46:17,68.81351
401,2021-05-10 16:46:15,80.4232
402,2021-05-10 16:46:13,128.3465
403,2021-05-10 16:46:11,159.4863
404,2021-05-10 16:46:09,185.2328
405,2021-05-10 16:46:07,237.9245
406,2021-05-10 16:46:05,266.8156
407,2021-05-10 16:46:03,253.4184
408,2021-05-10 16:46:01,222.7536
409,2021-05-10 16:45:59,200.2638
410,2021-05-10 16:45:57,138.8034
411,2021-05-10 16:45:55,90.00639
412,2021-05-10 16:45:53,77.49372
413,2021-05-10 16:45:51,64.14037
414,2021-05-10 16:45:49,131.4366
415,2021-05-10 16:45:47,170.7876
416,2021-05-10 16:45:45,180.362
417,2021-05-10 16:45:43,223.8498
418,2021-05-10 16:45:41,222.8997
419,2021-05-10 16:45:39,291.9679
420,2021-05-10 16:45:37,262.4259
421,2021-05-10 16:45:35,245.6674
422,2021-05-10 16:45:32,217.7311
423,2021-05-10 16:45:31,120.031
424,2021-05-10 16:45:29,132.2011
425,2021-05-10 16:45:26,76.53399
426,2021-05-10 16:45:24,100.4474
427,2021-05-10 16:45:22,171.9199
428,2021-05-10 16:45:20,198.0448
429,2021-05-10 16:45:18,214.8932
430,2021-05-10 16:45:16,206.1479
431,2021-05-10 16:45:14,236.9069
432,2021-05-10 16:45:12,270.3986
433,2021-05-10 16:45:10,255.1746
434,2021-05-10 16:45:08,245.1563
435,2021-05-10 16:45:06,200.1445
436,2021-05-10 16:45:04,117.3764
437,2021-05-10 16:45:02,90.51318
438,2021-05-10 16:45:01,70.78318
439,2021-05-10 16:44:58,64.25177
440,2021-05-10 16:44:56,189.1449
441,2021-05-10 16:44:54,216.9176
442,2021-05-10 16:44:52,232.2177
443,2021-05-10 16:44:50,231.6079
444,2021-05-10 16:44:48,249.989
445,2021-05-10 16:44:45,261.801
446,2021-05-10 16:44:43,225.575
447,2021-05-10 16:44:41,184.0435
448,2021-05-10 16:44:39,168.1719
449,2021-05-10 16:44:37,94.88422
450,2021-05-10 16:44:35,97.5012
451,2021-05-10 16:44:33,147.9717
452,2021-05-10 16:44:31,192.1374
453,2021-05-10 16:44:29,205.5184
454,2021-05-10 16:44:27,269.3078
455,2021-05-10 16:44:25,269.6857
456,2021-05-10 16:44:23,247.6354
457,2021-05-10 16:44:21,222.9731
458,2021-05-10 16:44:19,187.0671
459,2021-05-10 16:44:17,185.6719
460,2021-05-10 16:44:15,105.4393
461,2021-05-10 16:44:13,76.43741
462,2021-05-10 16:44:11,64.39059
463,2021-05-10 16:44:10,78.66476
464,2021-05-10 16:44:07,135.18
465,2021-05-10 16:44:05,160.4327
466,2021-05-10 16:44:03,233.6355
467,2021-05-10 16:44:01,253.7373
468,2021-05-10 16:43:59,274.3141
469,2021-05-10 16:43:57,202.3538
470,2021-05-10 16:43:54,208.2162
471,2021-05-10 16:43:52,119.2227
472,2021-05-10 16:43:50,173.7021
473,2021-05-10 16:43:48,81.81761
474,2021-05-10 16:43:46,61.11778
475,2021-05-10 16:43:44,115.136
476,2021-05-10 16:43:42,114.5397
477,2021-05-10 16:43:40,150.215
478,2021-05-10 16:43:38,220.3976
479,2021-05-10 16:43:36,281.7646
480,2021-05-10 16:43:34,286.7034
481,2021-05-10 16:43:32,307.475
482,2021-05-10 16:43:30,226.2573
483,2021-05-10 16:43:28,116.5196
484,2021-05-10 16:43:26,78.46297
485,2021-05-10 16:43:24,98.8744
486,2021-05-10 16:43:22,103.7003
487,2021-05-10 16:43:20,147.5137
488,2021-05-10 16:43:18,151.6339
489,2021-05-10 16:43:16,183.1936
490,2021-05-10 16:43:14,188.4443
491,2021-05-10 16:43:12,194.3285
492,2021-05-10 16:43:10,215.4742
493,2021-05-10 16:43:08,284.2325
494,2021-05-10 16:43:06,252.1782
495,2021-05-10 16:43:03,169.0094
496,2021-05-10 16:43:01,95.61071
497,2021-05-10 16:42:59,66.97508
498,2021-05-10 16:42:57,95.03043
499,2021-05-10 16:42:55,183.9476
500,2021-05-10 16:42:53,138.1821
501,2021-05-10 16:42:51,173.6213
502,2021-05-10 16:42:49,192.5604
503,2021-05-10 16:42:47,191.325
504,2021-05-10 16:42:45,230.1296
505,2021-05-10 16:42:43,256.9037
506,2021-05-10 16:42:41,269.2078
507,2021-05-10 16:42:39,229.947
508,2021-05-10 16:42:37,193.2461
509,2021-05-10 16:42:35,73.31165
510,2021-05-10 16:42:33,66.5713
511,2021-05-10 16:42:31,83.8474
512,2021-05-10 16:42:29,138.0901
513,2021-05-10 16:42:27,191.9358
514,2021-05-10 16:42:25,187.1171
515,2021-05-10 16:42:23,195.0903
516,2021-05-10 16:42:21,227.576
517,2021-05-10 16:42:19,223.1904
518,2021-05-10 16:42:17,225.3656
519,2021-05-10 16:42:15,212.5569
520,2021-05-10 16:42:12,211.8932
521,2021-05-10 16:42:10,206.687
522,2021-05-10 16:42:08,148.283
523,2021-05-10 16:42:06,104.5479
524,2021-05-10 16:42:06,127.9267
525,2021-05-10 16:42:02,166.4369
526,2021-05-10 16:42:00,203.7619
527,2021-05-10 16:41:58,238.5263
528,2021-05-10 16:41:56,260.6001
529,2021-05-10 16:41:54,226.9455
530,2021-05-10 16:41:52,230.7415
531,2021-05-10 16:41:50,209.6747
532,2021-05-10 16:41:48,173.6211
533,2021-05-10 16:41:46,172.076
534,2021-05-10 16:41:45,142.5812
535,2021-05-10 16:41:42,87.02563
536,2021-05-10 16:41:40,79.60338
537,2021-05-10 16:41:38,148.6831
538,2021-05-10 16:41:36,181.8301
539,2021-05-10 16:41:34,190.2053
540,2021-05-10 16:41:32,231.2016
541,2021-05-10 16:41:30,230.237
542,2021-05-10 16:41:28,252.616
543,2021-05-10 16:41:26,207.1485
544,2021-05-10 16:41:23,193.3867
545,2021-05-10 16:41:21,181.8286
546,2021-05-10 16:41:19,106.335
547,2021-05-10 16:41:18,79.3655
548,2021-05-10 16:41:15,83.30248
549,2021-05-10 16:41:13,59.64311
550,2021-05-10 16:41:11,84.06924
551,2021-05-10 16:41:09,149.896
552,2021-05-10 16:41:07,220.9317
553,2021-05-10 16:41:05,264.047
554,2021-05-10 16:41:03,260.011
555,2021-05-10 16:41:01,262.9553
556,2021-05-10 16:40:59,224.9141
557,2021-05-10 16:40:57,203.5987
558,2021-05-10 16:40:55,198.9139
559,2021-05-10 16:40:53,117.6169
560,2021-05-10 16:40:51,94.78046
561,2021-05-10 16:40:49,65.95344
562,2021-05-10 16:40:47,107.0023
563,2021-05-10 16:40:45,173.6845
564,2021-05-10 16:40:43,205.0582
565,2021-05-10 16:40:41,265.1816
566,2021-05-10 16:40:39,280.5357
567,2021-05-10 16:40:37,269.6099
568,2021-05-10 16:40:34,268.9514
569,2021-05-10 16:40:32,241.0323
570,2021-05-10 16:40:30,180.9677
571,2021-05-10 16:40:28,169.4545
572,2021-05-10 16:40:26,95.58218
573,2021-05-10 16:40:24,82.05638
574,2021-05-10 16:40:22,68.83598
575,2021-05-10 16:40:20,149.8991
576,2021-05-10 16:40:18,98.14225
577,2021-05-10 16:40:14,192.5732
578,2021-05-10 16:40:12,240.913
579,2021-05-10 16:40:10,237.957
580,2021-05-10 16:40:08,265.0278
581,2021-05-10 16:40:06,202.2271
582,2021-05-10 16:40:05,196.2341
583,2021-05-10 16:40:02,106.1213
584,2021-05-10 16:40:00,60.12049
585,2021-05-10 16:39:58,79.84093
586,2021-05-10 16:39:56,123.2829
587,2021-05-10 16:39:54,176.0508
588,2021-05-10 16:39:52,206.712
589,2021-05-10 16:39:50,266.6281
590,2021-05-10 16:39:48,290.7562
591,2021-05-10 16:39:46,261.8697
592,2021-05-10 16:39:43,209.4296
593,2021-05-10 16:39:41,160.6447
594,2021-05-10 16:39:39,183.7499
595,2021-05-10 16:39:37,148.1677
596,2021-05-10 16:39:35,84.14303
597,2021-05-10 16:39:33,80.40471
598,2021-05-10 16:39:31,175.3783
599,2021-05-10 16:39:29,165.5013
600,2021-05-10 16:39:27,173.5394
601,2021-05-10 16:39:25,188.0188
602,2021-05-10 16:39:23,210.3816
603,2021-05-10 16:39:21,272.4968
604,2021-05-10 16:39:19,242.3499
605,2021-05-10 16:39:17,224.4212
606,2021-05-10 16:39:15,179.1526
607,2021-05-10 16:39:13,157.1354
608,2021-05-10 16:39:11,62.22005
609,2021-05-10 16:39:09,130.8592
610,2021-05-10 16:39:07,167.7964
611,2021-05-10 16:39:05,195.0264
612,2021-05-10 16:39:03,190.3777
613,2021-05-10 16:39:01,200.8601
614,2021-05-10 16:38:59,202.0307
615,2021-05-10 16:38:57,237.1273
616,2021-05-10 16:38:55,261.7391
617,2021-05-10 16:38:52,226.3111
618,2021-05-10 16:38:51,192.4201
619,2021-05-10 16:38:49,109.4282
620,2021-05-10 16:38:46,122.7461
621,2021-05-10 16:38:44,61.16747
622,2021-05-10 16:38:42,103.3725
623,2021-05-10 16:38:40,177.3781
624,2021-05-10 16:38:38,162.8505
625,2021-05-10 16:38:36,182.3737
626,2021-05-10 16:38:34,202.8942
627,2021-05-10 16:38:32,279.1003
628,2021-05-10 16:38:30,289.7866
629,2021-05-10 16:38:28,270.5634
630,2021-05-10 16:38:26,243.9699
631,2021-05-10 16:38:24,160.351
632,2021-05-10 16:38:22,160.1384
633,2021-05-10 16:38:20,123.4561
634,2021-05-10 16:38:18,67.86961
635,2021-05-10 16:38:16,145.9653
636,2021-05-10 16:38:14,126.7439
637,2021-05-10 16:38:12,186.699
638,2021-05-10 16:38:10,189.2011
639,2021-05-10 16:38:08,241.6948
640,2021-05-10 16:38:06,240.8942
641,2021-05-10 16:38:04,241.1243
642,2021-05-10 16:38:02,247.1998
643,2021-05-10 16:37:59,218.1154
644,2021-05-10 16:37:58,209.1858
645,2021-05-10 16:37:57,159.9336
646,2021-05-10 16:37:53,180.9749
647,2021-05-10 16:37:51,85.51106
648,2021-05-10 16:37:49,83.0536
649,2021-05-10 16:37:47,112.1287
650,2021-05-10 16:37:45,154.5105
651,2021-05-10 16:37:43,269.8565
652,2021-05-10 16:37:41,279.8529
653,2021-05-10 16:37:39,269.1226
654,2021-05-10 16:37:37,238.7603
655,2021-05-10 16:37:35,217.3683
656,2021-05-10 16:37:33,185.0261
657,2021-05-10 16:37:31,183.348
658,2021-05-10 16:37:29,124.196
659,2021-05-10 16:37:27,79.5186
660,2021-05-10 16:37:25,60.30519
661,2021-05-10 16:37:23,74.96896
662,2021-05-10 16:37:21,187.0144
663,2021-05-10 16:37:19,236.0888
664,2021-05-10 16:37:14,215.5675
665,2021-05-10 16:37:10,277.3746
666,2021-05-10 16:37:08,253.7702
667,2021-05-10 16:37:06,235.2071
668,2021-05-10 16:37:04,193.0692
669,2021-05-10 16:37:02,112.8818
670,2021-05-10 16:37:01,115.1123
671,2021-05-10 16:36:58,105.2307
672,2021-05-10 16:36:56,128.3133
673,2021-05-10 16:36:54,138.2173
674,2021-05-10 16:36:54,163.1064
675,2021-05-10 16:36:50,202.7239
676,2021-05-10 16:36:48,250.9526
677,2021-05-10 16:36:46,236.7947
678,2021-05-10 16:36:44,251.0259
679,2021-05-10 16:36:42,259.2726
680,2021-05-10 16:36:40,224.5796
681,2021-05-10 16:36:38,176.6316
682,2021-05-10 16:36:36,176.5103
683,2021-05-10 16:36:34,130.0392
684,2021-05-10 16:36:32,85.78178
685,2021-05-10 16:36:30,100.9864
686,2021-05-10 16:36:28,112.3498
687,2021-05-10 16:36:26,159.7991
688,2021-05-10 16:36:24,250.8122
689,2021-05-10 16:36:22,246.9508
690,2021-05-10 16:36:20,227.2442
691,2021-05-10 16:36:17,237.0799
692,2021-05-10 16:36:15,206.9735
693,2021-05-10 16:36:13,196.7691
694,2021-05-10 16:36:11,141.5422
695,2021-05-10 16:36:09,109.9799
696,2021-05-10 16:36:07,71.97951
697,2021-05-10 16:36:05,75.80408
698,2021-05-10 16:36:03,118.6876
699,2021-05-10 16:36:02,132.8488
700,2021-05-10 16:35:59,191.6892
701,2021-05-10 16:35:57,186.8222
